"","date","experiment","round","assay","plate","condition","control","strain","row","col","trait","phenotype"
"24","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","C","1","mean.TOF",308.822916666667
"25","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","C","10","mean.TOF",277.781326781327
"26","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","C","11","mean.TOF",285.826086956522
"27","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","C","12","mean.TOF",283.270396270396
"28","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","C","2","mean.TOF",288.68284789644
"29","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","C","3","mean.TOF",298.590517241379
"30","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","C","4","mean.TOF",282.959349593496
"31","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","C","5","mean.TOF",291.802259887006
"32","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","C","6","mean.TOF",293.978193146417
"33","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","C","8","mean.TOF",295.702631578947
"34","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","C","9","mean.TOF",265.745644599303
"35","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","D","1","mean.TOF",283.501449275362
"36","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","D","10","mean.TOF",285.485333333333
"37","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","D","11","mean.TOF",283.625541125541
"38","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","D","2","mean.TOF",288.992346938775
"39","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","D","3","mean.TOF",282.891156462585
"40","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","D","4","mean.TOF",289.456730769231
"41","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","D","5","mean.TOF",280.020134228188
"42","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","D","6","mean.TOF",306.305921052632
"43","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","D","7","mean.TOF",282.062972292191
"44","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","D","8","mean.TOF",293.807881773399
"45","20170123","CSSV",1,"a",1,"DMSO","None","CB4856","D","9","mean.TOF",273.994722955145
"46","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","E","1","mean.TOF",277.60119047619
"47","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","E","10","mean.TOF",264.37962962963
"48","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","E","11","mean.TOF",274.591463414634
"49","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","E","12","mean.TOF",283.41975308642
"50","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","E","2","mean.TOF",275.9343832021
"51","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","E","3","mean.TOF",271.040920716113
"52","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","E","4","mean.TOF",291.055214723926
"53","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","E","5","mean.TOF",265.088068181818
"54","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","E","6","mean.TOF",292.290419161677
"55","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","E","7","mean.TOF",271.716417910448
"56","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","E","8","mean.TOF",284.5525606469
"57","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","E","9","mean.TOF",268.450549450549
"58","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","F","1","mean.TOF",275.858267716535
"59","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","F","10","mean.TOF",286.985835694051
"60","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","F","11","mean.TOF",283.634349030471
"61","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","F","2","mean.TOF",288.885333333333
"62","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","F","3","mean.TOF",280.062314540059
"63","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","F","4","mean.TOF",283.739811912226
"64","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","F","5","mean.TOF",279.375321336761
"65","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","F","6","mean.TOF",264.748201438849
"66","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","F","7","mean.TOF",271.287703016241
"67","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","F","8","mean.TOF",285.358904109589
"68","20170123","CSSV",1,"a",1,"DMSO","None","ECA554","F","9","mean.TOF",283.791086350975
"69","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","G","1","mean.TOF",275.122395833333
"70","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","G","10","mean.TOF",271.332394366197
"71","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","G","11","mean.TOF",278.208920187793
"72","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","G","12","mean.TOF",274.068119891008
"73","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","G","2","mean.TOF",285.863247863248
"74","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","G","3","mean.TOF",281.52994011976
"75","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","G","4","mean.TOF",264.293023255814
"76","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","G","5","mean.TOF",269.896396396396
"77","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","G","6","mean.TOF",264.967914438503
"78","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","G","7","mean.TOF",255.234718826406
"79","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","G","8","mean.TOF",267.679425837321
"80","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","G","9","mean.TOF",252.628272251309
"81","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","H","1","mean.TOF",265.100755667506
"82","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","H","10","mean.TOF",276.990074441687
"83","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","H","11","mean.TOF",279.864361702128
"84","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","H","2","mean.TOF",266.581081081081
"85","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","H","3","mean.TOF",279.298245614035
"86","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","H","4","mean.TOF",286.143631436314
"87","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","H","5","mean.TOF",278.698734177215
"88","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","H","6","mean.TOF",254.256880733945
"89","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","H","7","mean.TOF",276.90243902439
"90","20170123","CSSV",1,"a",1,"DMSO","None","ECA573","H","8","mean.TOF",272.471794871795
"91","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","A","10","mean.TOF",283.4125
"92","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","A","11","mean.TOF",272.979381443299
"93","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","A","12","mean.TOF",260.173913043478
"94","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","A","3","mean.TOF",260.561151079137
"95","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","A","6","mean.TOF",248.573684210526
"96","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","A","7","mean.TOF",258.586466165414
"97","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","A","8","mean.TOF",275.05223880597
"98","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","A","9","mean.TOF",248.349514563107
"99","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","B","1","mean.TOF",279.762886597938
"100","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","B","10","mean.TOF",263.40350877193
"101","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","B","11","mean.TOF",248.547297297297
"102","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","B","2","mean.TOF",260.024691358025
"103","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","B","3","mean.TOF",266.880952380952
"104","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","B","4","mean.TOF",285.081632653061
"105","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","B","5","mean.TOF",298.117647058824
"106","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","B","6","mean.TOF",277.220930232558
"107","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","B","7","mean.TOF",252.558823529412
"108","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","B","8","mean.TOF",289.809160305344
"109","20170123","CSSV",1,"a",8,"abamectin","DMSO","N2","B","9","mean.TOF",264.229357798165
"110","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","C","1","mean.TOF",284.676691729323
"111","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","C","10","mean.TOF",294.60593220339
"112","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","C","11","mean.TOF",295.867219917012
"113","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","C","12","mean.TOF",289.311688311688
"114","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","C","2","mean.TOF",311.004587155963
"115","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","C","4","mean.TOF",292.090909090909
"116","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","C","5","mean.TOF",282.781553398058
"117","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","C","6","mean.TOF",296.071428571429
"118","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","C","7","mean.TOF",276.097457627119
"119","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","C","8","mean.TOF",300.096296296296
"120","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","C","9","mean.TOF",302.369230769231
"121","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","D","1","mean.TOF",302.209558823529
"122","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","D","10","mean.TOF",303.232876712329
"123","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","D","2","mean.TOF",290.472727272727
"124","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","D","3","mean.TOF",300.668965517241
"125","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","D","4","mean.TOF",283.550925925926
"126","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","D","5","mean.TOF",288.782828282828
"127","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","D","7","mean.TOF",283.716216216216
"128","20170123","CSSV",1,"a",8,"abamectin","DMSO","CB4856","D","8","mean.TOF",293.113924050633
"129","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","E","1","mean.TOF",296.590163934426
"130","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","E","10","mean.TOF",242.80303030303
"131","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","E","11","mean.TOF",275.892156862745
"132","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","E","12","mean.TOF",272.46875
"133","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","E","2","mean.TOF",270.303797468354
"134","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","E","3","mean.TOF",286.514285714286
"135","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","E","4","mean.TOF",270.771929824561
"136","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","E","5","mean.TOF",283.730337078652
"137","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","E","6","mean.TOF",284.845070422535
"138","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","E","7","mean.TOF",281.20652173913
"139","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","E","8","mean.TOF",253.116883116883
"140","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","E","9","mean.TOF",305.781609195402
"141","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","F","1","mean.TOF",279.542372881356
"142","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","F","10","mean.TOF",290.955414012739
"143","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","F","11","mean.TOF",273.808988764045
"144","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","F","2","mean.TOF",269.032786885246
"145","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","F","3","mean.TOF",253.222222222222
"146","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","F","4","mean.TOF",301.383333333333
"147","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","F","5","mean.TOF",248.169811320755
"148","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","F","6","mean.TOF",275.494623655914
"149","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","F","7","mean.TOF",274.190476190476
"150","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA554","F","8","mean.TOF",287.727272727273
"151","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","G","1","mean.TOF",277.588235294118
"152","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","G","10","mean.TOF",285.992592592593
"153","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","G","11","mean.TOF",262.303571428571
"154","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","G","12","mean.TOF",303.974789915966
"155","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","G","2","mean.TOF",279.762114537445
"156","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","G","3","mean.TOF",286.801204819277
"157","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","G","4","mean.TOF",294.169811320755
"158","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","G","5","mean.TOF",280.229268292683
"159","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","G","6","mean.TOF",272.729032258065
"160","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","G","7","mean.TOF",292.482352941176
"161","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","G","8","mean.TOF",287.508474576271
"162","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","G","9","mean.TOF",285.150943396226
"163","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","H","10","mean.TOF",289.037037037037
"164","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","H","11","mean.TOF",275.754098360656
"165","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","H","2","mean.TOF",274.333333333333
"166","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","H","3","mean.TOF",298.534562211982
"167","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","H","4","mean.TOF",293.367741935484
"168","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","H","5","mean.TOF",260.325688073394
"169","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","H","6","mean.TOF",290.934426229508
"170","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","H","8","mean.TOF",297.102272727273
"171","20170123","CSSV",1,"a",8,"abamectin","DMSO","ECA573","H","9","mean.TOF",266.551020408163
"172","20170123","CSSV",1,"a",10,"DMSO","None","N2","A","1","mean.TOF",272.668280871671
"173","20170123","CSSV",1,"a",10,"DMSO","None","N2","A","10","mean.TOF",294.200455580866
"174","20170123","CSSV",1,"a",10,"DMSO","None","N2","A","11","mean.TOF",304.573566084788
"175","20170123","CSSV",1,"a",10,"DMSO","None","N2","A","12","mean.TOF",312.837748344371
"176","20170123","CSSV",1,"a",10,"DMSO","None","N2","A","2","mean.TOF",284.594202898551
"177","20170123","CSSV",1,"a",10,"DMSO","None","N2","A","3","mean.TOF",286.78431372549
"178","20170123","CSSV",1,"a",10,"DMSO","None","N2","A","4","mean.TOF",306.924698795181
"179","20170123","CSSV",1,"a",10,"DMSO","None","N2","A","5","mean.TOF",304.231578947368
"180","20170123","CSSV",1,"a",10,"DMSO","None","N2","A","6","mean.TOF",268.675925925926
"181","20170123","CSSV",1,"a",10,"DMSO","None","N2","A","7","mean.TOF",289.523595505618
"182","20170123","CSSV",1,"a",10,"DMSO","None","N2","A","8","mean.TOF",301.549479166667
"183","20170123","CSSV",1,"a",10,"DMSO","None","N2","A","9","mean.TOF",279.411311053985
"184","20170123","CSSV",1,"a",10,"DMSO","None","N2","B","1","mean.TOF",286.622641509434
"185","20170123","CSSV",1,"a",10,"DMSO","None","N2","B","10","mean.TOF",313.776243093923
"186","20170123","CSSV",1,"a",10,"DMSO","None","N2","B","11","mean.TOF",297.617486338798
"187","20170123","CSSV",1,"a",10,"DMSO","None","N2","B","2","mean.TOF",324.983660130719
"188","20170123","CSSV",1,"a",10,"DMSO","None","N2","B","3","mean.TOF",313.359195402299
"189","20170123","CSSV",1,"a",10,"DMSO","None","N2","B","4","mean.TOF",308.101648351648
"190","20170123","CSSV",1,"a",10,"DMSO","None","N2","B","5","mean.TOF",316.389513108614
"191","20170123","CSSV",1,"a",10,"DMSO","None","N2","B","6","mean.TOF",330.059936908517
"192","20170123","CSSV",1,"a",10,"DMSO","None","N2","B","8","mean.TOF",305.021505376344
"193","20170123","CSSV",1,"a",10,"DMSO","None","N2","B","9","mean.TOF",320.619178082192
"194","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","C","1","mean.TOF",319.613924050633
"195","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","C","11","mean.TOF",306.670033670034
"196","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","C","12","mean.TOF",290.655440414508
"197","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","C","2","mean.TOF",304.401129943503
"198","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","C","3","mean.TOF",304.657894736842
"199","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","C","4","mean.TOF",318.367724867725
"200","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","C","5","mean.TOF",284.526854219949
"201","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","C","6","mean.TOF",311.221333333333
"202","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","C","7","mean.TOF",318.106382978723
"203","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","C","8","mean.TOF",294.523573200993
"204","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","C","9","mean.TOF",310.397727272727
"205","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","D","1","mean.TOF",311.127118644068
"206","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","D","10","mean.TOF",315.704485488127
"207","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","D","11","mean.TOF",299.414492753623
"208","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","D","2","mean.TOF",315.5
"209","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","D","3","mean.TOF",286.732217573222
"210","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","D","4","mean.TOF",317.201954397394
"211","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","D","6","mean.TOF",311.34670487106
"212","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","D","7","mean.TOF",311.132575757576
"213","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","D","8","mean.TOF",323.024096385542
"214","20170123","CSSV",1,"a",10,"DMSO","None","CB4856","D","9","mean.TOF",309.81038961039
"215","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","E","1","mean.TOF",309.562277580071
"216","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","E","10","mean.TOF",298.952
"217","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","E","11","mean.TOF",314.309523809524
"218","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","E","12","mean.TOF",275.331034482759
"219","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","E","2","mean.TOF",308.486577181208
"220","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","E","3","mean.TOF",293.77731092437
"221","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","E","5","mean.TOF",285.541501976285
"222","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","E","6","mean.TOF",307.636363636364
"223","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","E","7","mean.TOF",314.465240641711
"224","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","E","8","mean.TOF",287.188775510204
"225","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","E","9","mean.TOF",283.023861171367
"226","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","F","1","mean.TOF",290.016666666667
"227","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","F","10","mean.TOF",319.352739726027
"228","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","F","2","mean.TOF",295.520161290323
"229","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","F","3","mean.TOF",300.853448275862
"230","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","F","4","mean.TOF",287.981132075472
"231","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","F","5","mean.TOF",299.294498381877
"232","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","F","6","mean.TOF",309.177339901478
"233","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","F","7","mean.TOF",282.660493827161
"234","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","F","8","mean.TOF",311.328813559322
"235","20170123","CSSV",1,"a",10,"DMSO","None","ECA554","F","9","mean.TOF",305.118081180812
"236","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","G","1","mean.TOF",309.608414239482
"237","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","G","10","mean.TOF",292.637450199203
"238","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","G","11","mean.TOF",308.385057471264
"239","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","G","12","mean.TOF",307.372395833333
"240","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","G","2","mean.TOF",294.658914728682
"241","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","G","3","mean.TOF",298.673400673401
"242","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","G","4","mean.TOF",300.088235294118
"243","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","G","5","mean.TOF",291.95
"244","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","G","6","mean.TOF",299.502717391304
"245","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","G","7","mean.TOF",300.634573304158
"246","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","G","8","mean.TOF",303.889204545455
"247","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","G","9","mean.TOF",307.048048048048
"248","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","H","1","mean.TOF",295.551532033426
"249","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","H","11","mean.TOF",308.341463414634
"250","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","H","2","mean.TOF",292.224137931034
"251","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","H","3","mean.TOF",301.219178082192
"252","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","H","4","mean.TOF",320.32
"253","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","H","6","mean.TOF",303.231168831169
"254","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","H","7","mean.TOF",289.027559055118
"255","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","H","8","mean.TOF",292.461340206186
"256","20170123","CSSV",1,"a",10,"DMSO","None","ECA573","H","9","mean.TOF",300.689223057644
"257","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","A","1","mean.TOF",262.395604395604
"258","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","A","10","mean.TOF",280.034188034188
"259","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","A","11","mean.TOF",269.824074074074
"260","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","A","12","mean.TOF",272.008403361345
"261","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","A","2","mean.TOF",268.281481481481
"262","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","A","3","mean.TOF",276.165562913907
"263","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","A","4","mean.TOF",281.568181818182
"264","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","A","5","mean.TOF",286.222222222222
"265","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","A","6","mean.TOF",256.7
"266","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","A","7","mean.TOF",260.722222222222
"267","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","A","8","mean.TOF",262.183823529412
"268","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","A","9","mean.TOF",285.491666666667
"269","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","B","1","mean.TOF",263.375
"270","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","B","10","mean.TOF",295.214876033058
"271","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","B","11","mean.TOF",260.81981981982
"272","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","B","2","mean.TOF",254.014705882353
"273","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","B","3","mean.TOF",290.54954954955
"274","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","B","4","mean.TOF",268.740740740741
"275","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","B","5","mean.TOF",289.74358974359
"276","20170123","CSSV",1,"a",17,"abamectin","DMSO","N2","B","6","mean.TOF",253.265306122449
