"","date","experiment","round","assay","plate","condition","control","strain","row","col","trait","phenotype"
"60","20181106","NILpruned",1,"b",1,"DMSO","None","ECA1065","F","8","mean.TOF",352.536945812808
"61","20181106","NILpruned",1,"b",1,"DMSO","None","ECA1065","F","9","mean.TOF",354.131868131868
"62","20181106","NILpruned",1,"b",1,"DMSO","None","ECA1066","G","1","mean.TOF",349.272727272727
"63","20181106","NILpruned",1,"b",1,"DMSO","None","ECA1066","G","10","mean.TOF",347.404320987654
"64","20181106","NILpruned",1,"b",1,"DMSO","None","ECA1066","G","11","mean.TOF",342.456824512535
"65","20181106","NILpruned",1,"b",1,"DMSO","None","ECA1066","G","2","mean.TOF",350.5
"66","20181106","NILpruned",1,"b",1,"DMSO","None","ECA1066","G","3","mean.TOF",336.988372093023
"67","20181106","NILpruned",1,"b",1,"DMSO","None","ECA1066","G","4","mean.TOF",325.482378854626
"68","20181106","NILpruned",1,"b",1,"DMSO","None","ECA1066","G","5","mean.TOF",364.82044198895
"69","20181106","NILpruned",1,"b",1,"DMSO","None","ECA1066","G","6","mean.TOF",350.974358974359
"70","20181106","NILpruned",1,"b",1,"DMSO","None","ECA1066","G","7","mean.TOF",346.048076923077
"71","20181106","NILpruned",1,"b",1,"DMSO","None","ECA1066","G","8","mean.TOF",347.679190751445
"72","20181106","NILpruned",1,"b",1,"DMSO","None","ECA1066","G","9","mean.TOF",348.858208955224
"73","20181106","NILpruned",1,"b",2,"abamectin","DMSO","N2","A","1","mean.TOF",214.5
"74","20181106","NILpruned",1,"b",2,"abamectin","DMSO","N2","A","10","mean.TOF",212.843373493976
"75","20181106","NILpruned",1,"b",2,"abamectin","DMSO","N2","A","11","mean.TOF",213.772727272727
"76","20181106","NILpruned",1,"b",2,"abamectin","DMSO","N2","A","2","mean.TOF",249.666666666667
"77","20181106","NILpruned",1,"b",2,"abamectin","DMSO","N2","A","3","mean.TOF",221.267857142857
"78","20181106","NILpruned",1,"b",2,"abamectin","DMSO","N2","A","4","mean.TOF",238.232876712329
"79","20181106","NILpruned",1,"b",2,"abamectin","DMSO","N2","A","5","mean.TOF",225.131147540984
"80","20181106","NILpruned",1,"b",2,"abamectin","DMSO","N2","A","6","mean.TOF",216.109090909091
"81","20181106","NILpruned",1,"b",2,"abamectin","DMSO","N2","A","7","mean.TOF",235.474576271186
"82","20181106","NILpruned",1,"b",2,"abamectin","DMSO","N2","A","8","mean.TOF",200
"83","20181106","NILpruned",1,"b",2,"abamectin","DMSO","N2","A","9","mean.TOF",238.516129032258
"84","20181106","NILpruned",1,"b",2,"abamectin","DMSO","CB4856","B","1","mean.TOF",260.470238095238
"85","20181106","NILpruned",1,"b",2,"abamectin","DMSO","CB4856","B","10","mean.TOF",260.161111111111
"86","20181106","NILpruned",1,"b",2,"abamectin","DMSO","CB4856","B","11","mean.TOF",277.61320754717
"87","20181106","NILpruned",1,"b",2,"abamectin","DMSO","CB4856","B","2","mean.TOF",281.355704697987
"88","20181106","NILpruned",1,"b",2,"abamectin","DMSO","CB4856","B","3","mean.TOF",262.206896551724
"89","20181106","NILpruned",1,"b",2,"abamectin","DMSO","CB4856","B","4","mean.TOF",289.151515151515
"90","20181106","NILpruned",1,"b",2,"abamectin","DMSO","CB4856","B","5","mean.TOF",268.16091954023
"91","20181106","NILpruned",1,"b",2,"abamectin","DMSO","CB4856","B","6","mean.TOF",236.508474576271
"92","20181106","NILpruned",1,"b",2,"abamectin","DMSO","CB4856","B","7","mean.TOF",245.40099009901
"93","20181106","NILpruned",1,"b",2,"abamectin","DMSO","CB4856","B","8","mean.TOF",273.543010752688
"94","20181106","NILpruned",1,"b",2,"abamectin","DMSO","CB4856","B","9","mean.TOF",230.488636363636
"95","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA232","C","1","mean.TOF",225.260869565217
"96","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA232","C","10","mean.TOF",222.907692307692
"97","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA232","C","11","mean.TOF",221.017857142857
"98","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA232","C","2","mean.TOF",221.541666666667
"99","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA232","C","3","mean.TOF",252.453333333333
"100","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA232","C","4","mean.TOF",234.317073170732
"101","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA232","C","5","mean.TOF",252.384615384615
"102","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA232","C","6","mean.TOF",215.55737704918
"103","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA232","C","7","mean.TOF",221.595744680851
"104","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA232","C","8","mean.TOF",240.383333333333
"105","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA232","C","9","mean.TOF",235.509803921569
"106","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA377","D","10","mean.TOF",258.935897435897
"107","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA377","D","11","mean.TOF",239.76
"108","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA377","D","2","mean.TOF",243.234567901235
"109","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA377","D","3","mean.TOF",263.842857142857
"110","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA377","D","4","mean.TOF",255.188679245283
"111","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA377","D","5","mean.TOF",263.285714285714
"112","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA377","D","6","mean.TOF",238.63768115942
"113","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA377","D","7","mean.TOF",265.931034482759
"114","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA377","D","8","mean.TOF",238.012345679012
"115","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA377","D","9","mean.TOF",242.8125
"116","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1059","E","1","mean.TOF",277.471264367816
"117","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1059","E","10","mean.TOF",286.91935483871
"118","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1059","E","11","mean.TOF",269.068965517241
"119","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1059","E","3","mean.TOF",280.813953488372
"120","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1059","E","4","mean.TOF",294.547008547009
"121","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1059","E","5","mean.TOF",294.495798319328
"122","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1059","E","6","mean.TOF",312.428571428571
"123","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1059","E","7","mean.TOF",299.151515151515
"124","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1059","E","8","mean.TOF",296.148148148148
"125","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1059","E","9","mean.TOF",281.161764705882
"126","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1065","F","1","mean.TOF",295.183486238532
"127","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1065","F","10","mean.TOF",285.154639175258
"128","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1065","F","11","mean.TOF",278.387596899225
"129","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1065","F","2","mean.TOF",246.964912280702
"130","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1065","F","3","mean.TOF",272.158415841584
"131","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1065","F","4","mean.TOF",246.275510204082
"132","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1065","F","5","mean.TOF",276.01282051282
"133","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1065","F","6","mean.TOF",267.733333333333
"134","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1065","F","7","mean.TOF",284.112903225806
"135","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1065","F","8","mean.TOF",279.717741935484
"136","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1065","F","9","mean.TOF",260.760683760684
"137","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1066","G","1","mean.TOF",337.429487179487
"138","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1066","G","10","mean.TOF",311.666666666667
"139","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1066","G","11","mean.TOF",275.172043010753
"140","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1066","G","2","mean.TOF",291.579881656805
"141","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1066","G","4","mean.TOF",319.055555555556
"142","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1066","G","5","mean.TOF",304.023255813953
"143","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1066","G","6","mean.TOF",302.141935483871
"144","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1066","G","7","mean.TOF",262.213414634146
"145","20181106","NILpruned",1,"b",2,"abamectin","DMSO","ECA1066","G","9","mean.TOF",327.538461538462
"146","20181106","NILpruned",1,"b",3,"DMSO","None","N2","A","1","mean.TOF",280.884403669725
"147","20181106","NILpruned",1,"b",3,"DMSO","None","N2","A","10","mean.TOF",312.770491803279
"148","20181106","NILpruned",1,"b",3,"DMSO","None","N2","A","11","mean.TOF",307.666064981949
"149","20181106","NILpruned",1,"b",3,"DMSO","None","N2","A","2","mean.TOF",294.346153846154
"150","20181106","NILpruned",1,"b",3,"DMSO","None","N2","A","3","mean.TOF",340.871428571429
"151","20181106","NILpruned",1,"b",3,"DMSO","None","N2","A","4","mean.TOF",337.051351351351
"152","20181106","NILpruned",1,"b",3,"DMSO","None","N2","A","5","mean.TOF",345.56338028169
"153","20181106","NILpruned",1,"b",3,"DMSO","None","N2","A","6","mean.TOF",307.588235294118
"154","20181106","NILpruned",1,"b",3,"DMSO","None","N2","A","7","mean.TOF",342.545698924731
"155","20181106","NILpruned",1,"b",3,"DMSO","None","N2","A","8","mean.TOF",321.180124223602
"156","20181106","NILpruned",1,"b",3,"DMSO","None","N2","A","9","mean.TOF",346.383333333333
"157","20181106","NILpruned",1,"b",3,"DMSO","None","CB4856","B","1","mean.TOF",243.61433447099
"158","20181106","NILpruned",1,"b",3,"DMSO","None","CB4856","B","10","mean.TOF",238.614262560778
"159","20181106","NILpruned",1,"b",3,"DMSO","None","CB4856","B","11","mean.TOF",200.965517241379
"160","20181106","NILpruned",1,"b",3,"DMSO","None","CB4856","B","2","mean.TOF",231.60374832664
"161","20181106","NILpruned",1,"b",3,"DMSO","None","CB4856","B","3","mean.TOF",229.320284697509
"162","20181106","NILpruned",1,"b",3,"DMSO","None","CB4856","B","4","mean.TOF",226.85125
"163","20181106","NILpruned",1,"b",3,"DMSO","None","CB4856","B","5","mean.TOF",204.913774973712
"164","20181106","NILpruned",1,"b",3,"DMSO","None","CB4856","B","6","mean.TOF",215.711943793911
"165","20181106","NILpruned",1,"b",3,"DMSO","None","CB4856","B","7","mean.TOF",225.516034985423
"166","20181106","NILpruned",1,"b",3,"DMSO","None","CB4856","B","8","mean.TOF",220.66918429003
"167","20181106","NILpruned",1,"b",3,"DMSO","None","CB4856","B","9","mean.TOF",220.27898089172
"168","20181106","NILpruned",1,"b",3,"DMSO","None","ECA232","C","1","mean.TOF",305.105802047782
"169","20181106","NILpruned",1,"b",3,"DMSO","None","ECA232","C","10","mean.TOF",356.943573667712
"170","20181106","NILpruned",1,"b",3,"DMSO","None","ECA232","C","11","mean.TOF",340.632231404959
"171","20181106","NILpruned",1,"b",3,"DMSO","None","ECA232","C","2","mean.TOF",313.212062256809
"172","20181106","NILpruned",1,"b",3,"DMSO","None","ECA232","C","3","mean.TOF",319.278481012658
"173","20181106","NILpruned",1,"b",3,"DMSO","None","ECA232","C","4","mean.TOF",300.293203883495
"174","20181106","NILpruned",1,"b",3,"DMSO","None","ECA232","C","5","mean.TOF",324.807465618861
"175","20181106","NILpruned",1,"b",3,"DMSO","None","ECA232","C","6","mean.TOF",306.812395309883
"176","20181106","NILpruned",1,"b",3,"DMSO","None","ECA232","C","7","mean.TOF",305.939628482972
"177","20181106","NILpruned",1,"b",3,"DMSO","None","ECA232","C","8","mean.TOF",341.670157068063
"178","20181106","NILpruned",1,"b",3,"DMSO","None","ECA232","C","9","mean.TOF",318.658051689861
"179","20181106","NILpruned",1,"b",3,"DMSO","None","ECA377","D","1","mean.TOF",342.354515050167
"180","20181106","NILpruned",1,"b",3,"DMSO","None","ECA377","D","10","mean.TOF",323.982417582418
"181","20181106","NILpruned",1,"b",3,"DMSO","None","ECA377","D","11","mean.TOF",350.698830409357
"182","20181106","NILpruned",1,"b",3,"DMSO","None","ECA377","D","2","mean.TOF",350.940229885057
"183","20181106","NILpruned",1,"b",3,"DMSO","None","ECA377","D","3","mean.TOF",325.675675675676
"184","20181106","NILpruned",1,"b",3,"DMSO","None","ECA377","D","4","mean.TOF",311.21107266436
"185","20181106","NILpruned",1,"b",3,"DMSO","None","ECA377","D","5","mean.TOF",349.652654867257
"186","20181106","NILpruned",1,"b",3,"DMSO","None","ECA377","D","6","mean.TOF",338.918848167539
"187","20181106","NILpruned",1,"b",3,"DMSO","None","ECA377","D","7","mean.TOF",340.981627296588
"188","20181106","NILpruned",1,"b",3,"DMSO","None","ECA377","D","8","mean.TOF",322.751937984496
"189","20181106","NILpruned",1,"b",3,"DMSO","None","ECA377","D","9","mean.TOF",313.124567474048
"190","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1059","E","1","mean.TOF",320.669902912621
"191","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1059","E","10","mean.TOF",306.825771324864
"192","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1059","E","11","mean.TOF",311.215827338129
"193","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1059","E","2","mean.TOF",306.968203497615
"194","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1059","E","3","mean.TOF",320.498599439776
"195","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1059","E","4","mean.TOF",318.394584139265
"196","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1059","E","5","mean.TOF",326.170506912442
"197","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1059","E","6","mean.TOF",327.574074074074
"198","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1059","E","7","mean.TOF",321.212723658052
"199","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1059","E","8","mean.TOF",318.050772626932
"200","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1059","E","9","mean.TOF",310.264604810997
"201","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1065","F","1","mean.TOF",360.350597609562
"202","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1065","F","10","mean.TOF",354.094674556213
"203","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1065","F","11","mean.TOF",372.080118694362
"204","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1065","F","2","mean.TOF",346.368271954674
"205","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1065","F","3","mean.TOF",346.070175438596
"206","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1065","F","4","mean.TOF",362.422163588391
"207","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1065","F","5","mean.TOF",346.244131455399
"208","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1065","F","6","mean.TOF",362.096605744125
"209","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1065","F","7","mean.TOF",314.870488322718
"210","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1065","F","8","mean.TOF",325.988047808765
"211","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1065","F","9","mean.TOF",353.566765578635
"212","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1066","G","1","mean.TOF",364.727586206897
"213","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1066","G","10","mean.TOF",324.37037037037
"214","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1066","G","11","mean.TOF",335.772845953003
"215","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1066","G","2","mean.TOF",324.254032258065
"216","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1066","G","3","mean.TOF",351.812987012987
"217","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1066","G","4","mean.TOF",350.878873239437
"218","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1066","G","5","mean.TOF",320.223484848485
"219","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1066","G","6","mean.TOF",359.252631578947
"220","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1066","G","7","mean.TOF",346.583050847458
"221","20181106","NILpruned",1,"b",3,"DMSO","None","ECA1066","G","8","mean.TOF",349.315165876777
"222","20181106","NILpruned",1,"b",4,"abamectin","DMSO","N2","A","10","mean.TOF",223.078947368421
"223","20181106","NILpruned",1,"b",4,"abamectin","DMSO","N2","A","11","mean.TOF",216.661538461538
"224","20181106","NILpruned",1,"b",4,"abamectin","DMSO","N2","A","2","mean.TOF",226.205128205128
"225","20181106","NILpruned",1,"b",4,"abamectin","DMSO","N2","A","3","mean.TOF",206.653333333333
"226","20181106","NILpruned",1,"b",4,"abamectin","DMSO","N2","A","4","mean.TOF",236.771739130435
"227","20181106","NILpruned",1,"b",4,"abamectin","DMSO","N2","A","5","mean.TOF",211.942857142857
"228","20181106","NILpruned",1,"b",4,"abamectin","DMSO","N2","A","6","mean.TOF",207.36
"229","20181106","NILpruned",1,"b",4,"abamectin","DMSO","N2","A","7","mean.TOF",202.942307692308
"230","20181106","NILpruned",1,"b",4,"abamectin","DMSO","N2","A","8","mean.TOF",198
"231","20181106","NILpruned",1,"b",4,"abamectin","DMSO","N2","A","9","mean.TOF",217.373333333333
"232","20181106","NILpruned",1,"b",4,"abamectin","DMSO","CB4856","B","1","mean.TOF",244.30701754386
"233","20181106","NILpruned",1,"b",4,"abamectin","DMSO","CB4856","B","10","mean.TOF",239.648275862069
"234","20181106","NILpruned",1,"b",4,"abamectin","DMSO","CB4856","B","11","mean.TOF",257.228070175439
"235","20181106","NILpruned",1,"b",4,"abamectin","DMSO","CB4856","B","2","mean.TOF",255.424107142857
"236","20181106","NILpruned",1,"b",4,"abamectin","DMSO","CB4856","B","3","mean.TOF",275.505050505051
"237","20181106","NILpruned",1,"b",4,"abamectin","DMSO","CB4856","B","4","mean.TOF",228.220720720721
"238","20181106","NILpruned",1,"b",4,"abamectin","DMSO","CB4856","B","5","mean.TOF",234.104895104895
"239","20181106","NILpruned",1,"b",4,"abamectin","DMSO","CB4856","B","6","mean.TOF",249.429530201342
"240","20181106","NILpruned",1,"b",4,"abamectin","DMSO","CB4856","B","7","mean.TOF",227.269503546099
"241","20181106","NILpruned",1,"b",4,"abamectin","DMSO","CB4856","B","8","mean.TOF",228.089361702128
"242","20181106","NILpruned",1,"b",4,"abamectin","DMSO","CB4856","B","9","mean.TOF",239.857777777778
"243","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA232","C","1","mean.TOF",253.390625
"244","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA232","C","10","mean.TOF",240.5875
"245","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA232","C","2","mean.TOF",255.857142857143
"246","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA232","C","3","mean.TOF",218.316666666667
"247","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA232","C","4","mean.TOF",230.161290322581
"248","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA232","C","5","mean.TOF",260.985294117647
"249","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA232","C","6","mean.TOF",195.472222222222
"250","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA232","C","7","mean.TOF",228.315789473684
"251","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA232","C","8","mean.TOF",255.7
"252","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA232","C","9","mean.TOF",238.257142857143
"253","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA377","D","1","mean.TOF",243.802469135802
"254","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA377","D","10","mean.TOF",239.681818181818
"255","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA377","D","11","mean.TOF",252.192307692308
"256","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA377","D","2","mean.TOF",254.925925925926
"257","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA377","D","3","mean.TOF",239.204301075269
"258","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA377","D","4","mean.TOF",243.014925373134
"259","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA377","D","5","mean.TOF",252.105263157895
"260","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA377","D","6","mean.TOF",261.275362318841
"261","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA377","D","7","mean.TOF",247.98
"262","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA377","D","8","mean.TOF",245.964285714286
"263","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA377","D","9","mean.TOF",244.260869565217
"264","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA1059","E","1","mean.TOF",280.692307692308
"265","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA1059","E","10","mean.TOF",271.121212121212
"266","20181106","NILpruned",1,"b",4,"abamectin","DMSO","ECA1059","E","11","mean.TOF",290.4
